,Unnamed: 0,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
1069,1069,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-19,25,True,2019,5.0,2.0
1070,1070,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-19,25,True,2019,5.0,2.0
1071,1071,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-19,25,True,2019,5.0,2.0
1072,1072,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-19,25,True,2019,5.0,2.0
1073,1073,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-19,25,True,2019,5.0,2.0
1074,1074,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-19,25,True,2019,5.0,2.0
1075,1075,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-19,25,True,2019,5.0,2.0
1076,1076,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-19,25,True,2019,5.0,2.0
1077,1077,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-19,25,True,2019,5.0,2.0
1078,1078,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-19,25,True,2019,5.0,2.0
1079,1079,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-20,25,True,2019,5.0,2.0
1080,1080,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-20,25,True,2019,5.0,2.0
1081,1081,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-20,25,True,2019,5.0,2.0
1082,1082,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-20,25,True,2019,5.0,2.0
1083,1083,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-20,25,True,2019,5.0,2.0
1084,1084,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-20,25,True,2019,5.0,2.0
1085,1085,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-20,25,True,2019,5.0,2.0
1086,1086,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-20,25,True,2019,5.0,2.0
1087,1087,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-20,25,True,2019,5.0,2.0
1088,1088,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-20,25,True,2019,5.0,2.0
1089,1089,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-20,25,True,2019,5.0,2.0
1090,1090,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-21,25,True,2019,5.0,2.0
1091,1091,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-21,25,True,2019,5.0,2.0
1092,1092,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-21,25,True,2019,5.0,2.0
1093,1093,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-21,25,True,2019,5.0,2.0
1094,1094,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-21,25,True,2019,5.0,2.0
1095,1095,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-22,25,False,2019,5.0,2.0
1096,1096,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-22,25,False,2019,5.0,2.0
1097,1097,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-22,25,False,2019,5.0,2.0
1098,1098,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-23,25,False,2019,5.0,2.0
1099,1099,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-23,25,False,2019,5.0,2.0
1100,1100,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-23,25,False,2019,5.0,2.0
1101,1101,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-23,25,False,2019,5.0,2.0
1102,1102,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-23,25,False,2019,5.0,2.0
1103,1103,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-23,25,False,2019,5.0,2.0
1104,1104,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-24,26,True,2019,5.0,2.0
1105,1105,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-24,26,True,2019,5.0,2.0
1106,1106,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-24,26,True,2019,5.0,2.0
1107,1107,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-24,26,True,2019,5.0,2.0
1108,1108,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-24,26,True,2019,5.0,2.0
1109,1109,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-24,26,True,2019,5.0,2.0
1110,1110,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-25,26,True,2019,5.0,2.0
1111,1111,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-25,26,True,2019,5.0,2.0
1112,1112,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-25,26,True,2019,5.0,2.0
1113,1113,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-25,26,True,2019,5.0,2.0
1114,1114,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-25,26,True,2019,5.0,2.0
1115,1115,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-25,26,True,2019,5.0,2.0
1116,1116,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-25,26,True,2019,5.0,2.0
1117,1117,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-26,26,True,2019,5.0,2.0
1118,1118,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-26,26,True,2019,5.0,2.0
1119,1119,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-26,26,True,2019,5.0,2.0
1120,1120,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-26,26,True,2019,5.0,2.0
1121,1121,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-26,26,True,2019,5.0,2.0
1122,1122,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-26,26,True,2019,5.0,2.0
1123,1123,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-26,26,True,2019,5.0,2.0
1124,1124,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-27,26,True,2019,5.0,2.0
1125,1125,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-27,26,True,2019,5.0,2.0
1126,1126,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-27,26,True,2019,5.0,2.0
1127,1127,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-27,26,True,2019,5.0,2.0
1128,1128,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-27,26,True,2019,5.0,2.0
1129,1129,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-27,26,True,2019,5.0,2.0
1130,1130,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-27,26,True,2019,5.0,2.0
1131,1131,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-27,26,True,2019,5.0,2.0
1132,1132,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-27,26,True,2019,5.0,2.0
1133,1133,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-27,26,True,2019,5.0,2.0
1134,1134,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-28,26,True,2019,5.0,2.0
1135,1135,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-28,26,True,2019,5.0,2.0
1136,1136,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-28,26,True,2019,5.0,2.0
1137,1137,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-28,26,True,2019,5.0,2.0
1138,1138,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-28,26,True,2019,5.0,2.0
1139,1139,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-28,26,True,2019,5.0,2.0
1140,1140,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-28,26,True,2019,5.0,2.0
1141,1141,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-28,26,True,2019,5.0,2.0
1142,1142,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-28,26,True,2019,5.0,2.0
1143,1143,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-28,26,True,2019,5.0,2.0
1144,1144,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-28,26,True,2019,5.0,2.0
1145,1145,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-28,26,True,2019,5.0,2.0
1146,1146,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-29,26,False,2019,5.0,2.0
1147,1147,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-30,26,False,2019,5.0,2.0
1148,1148,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-30,26,False,2019,5.0,2.0
1149,1149,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-30,26,False,2019,5.0,2.0
1150,1150,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-06-30,26,False,2019,5.0,2.0
1151,1151,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-01,27,True,2019,5.0,2.0
1152,1152,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-01,27,True,2019,5.0,2.0
1153,1153,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-01,27,True,2019,5.0,2.0
1154,1154,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-01,27,True,2019,5.0,2.0
1155,1155,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-01,27,True,2019,5.0,2.0
1156,1156,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-01,27,True,2019,5.0,2.0
1157,1157,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-01,27,True,2019,5.0,2.0
1158,1158,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-02,27,True,2019,5.0,2.0
1159,1159,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-02,27,True,2019,5.0,2.0
1160,1160,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-02,27,True,2019,5.0,2.0
1161,1161,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-02,27,True,2019,5.0,2.0
1162,1162,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-02,27,True,2019,5.0,2.0
1163,1163,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-02,27,True,2019,5.0,2.0
1164,1164,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-02,27,True,2019,5.0,2.0
1165,1165,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-02,27,True,2019,5.0,2.0
1166,1166,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-02,27,True,2019,5.0,2.0
1167,1167,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-02,27,True,2019,5.0,2.0
1168,1168,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-02,27,True,2019,5.0,2.0
1169,1169,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-02,27,True,2019,5.0,2.0
1170,1170,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-02,27,True,2019,5.0,2.0
1171,1171,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-03,27,True,2019,5.0,2.0
1172,1172,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-03,27,True,2019,5.0,2.0
1173,1173,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-03,27,True,2019,5.0,2.0
1174,1174,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-03,27,True,2019,5.0,2.0
1175,1175,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-03,27,True,2019,5.0,2.0
1176,1176,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-03,27,True,2019,5.0,2.0
1177,1177,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-03,27,True,2019,5.0,2.0
1178,1178,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-03,27,True,2019,5.0,2.0
1179,1179,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-03,27,True,2019,5.0,2.0
1180,1180,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-03,27,True,2019,5.0,2.0
1181,1181,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-03,27,True,2019,5.0,2.0
1182,1182,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-04,27,True,2019,5.0,2.0
1183,1183,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-04,27,True,2019,5.0,2.0
1184,1184,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-04,27,True,2019,5.0,2.0
1185,1185,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-04,27,True,2019,5.0,2.0
1186,1186,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-04,27,True,2019,5.0,2.0
1187,1187,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-05,27,True,2019,5.0,2.0
1188,1188,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-05,27,True,2019,5.0,2.0
1189,1189,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-05,27,True,2019,5.0,2.0
1190,1190,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-05,27,True,2019,5.0,2.0
1191,1191,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-05,27,True,2019,5.0,2.0
1192,1192,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-05,27,True,2019,5.0,2.0
1193,1193,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-05,27,True,2019,5.0,2.0
1194,1194,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-05,27,True,2019,5.0,2.0
1195,1195,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-06,27,False,2019,5.0,2.0
1196,1196,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-06,27,False,2019,5.0,2.0
1197,1197,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,3.0,2019-07-07,27,False,2019,5.0,2.0
1198,1198,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-07,27,False,2019,5.0,2.0
1199,1199,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-07,27,False,2019,5.0,2.0
1200,1200,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-07,27,False,2019,5.0,2.0
1201,1201,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-08,28,True,2019,5.0,2.0
1202,1202,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-08,28,True,2019,5.0,2.0
1203,1203,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-08,28,True,2019,5.0,2.0
1204,1204,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-08,28,True,2019,5.0,2.0
1205,1205,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-08,28,True,2019,5.0,2.0
1206,1206,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-08,28,True,2019,5.0,2.0
1207,1207,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-09,28,True,2019,5.0,2.0
1208,1208,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-09,28,True,2019,5.0,2.0
1209,1209,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-09,28,True,2019,5.0,2.0
1210,1210,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-09,28,True,2019,5.0,2.0
1211,1211,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-09,28,True,2019,5.0,2.0
1212,1212,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-09,28,True,2019,5.0,2.0
1213,1213,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-10,28,True,2019,5.0,2.0
1214,1214,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-10,28,True,2019,5.0,2.0
1215,1215,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-10,28,True,2019,5.0,2.0
1216,1216,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-10,28,True,2019,5.0,2.0
1217,1217,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-10,28,True,2019,5.0,2.0
1218,1218,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-10,28,True,2019,5.0,2.0
1219,1219,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-10,28,True,2019,5.0,2.0
1220,1220,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-10,28,True,2019,5.0,2.0
1221,1221,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-10,28,True,2019,5.0,2.0
1222,1222,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-10,28,True,2019,5.0,2.0
1223,1223,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-11,28,True,2019,5.0,2.0
1224,1224,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-11,28,True,2019,5.0,2.0
1225,1225,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-11,28,True,2019,5.0,2.0
1226,1226,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-11,28,True,2019,5.0,2.0
1227,1227,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-11,28,True,2019,5.0,2.0
1228,1228,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-11,28,True,2019,5.0,2.0
1229,1229,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-11,28,True,2019,5.0,2.0
1230,1230,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-11,28,True,2019,5.0,2.0
1231,1231,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-11,28,True,2019,5.0,2.0
1232,1232,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-11,28,True,2019,5.0,2.0
1233,1233,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-11,28,True,2019,5.0,2.0
1234,1234,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-11,28,True,2019,5.0,2.0
1235,1235,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-12,28,True,2019,5.0,2.0
1236,1236,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-12,28,True,2019,5.0,2.0
1237,1237,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-12,28,True,2019,5.0,2.0
1238,1238,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-12,28,True,2019,5.0,2.0
1239,1239,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-12,28,True,2019,5.0,2.0
1240,1240,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-12,28,True,2019,5.0,2.0
1241,1241,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-12,28,True,2019,5.0,2.0
1242,1242,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-13,28,False,2019,5.0,2.0
1243,1243,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-14,28,False,2019,5.0,2.0
1244,1244,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-14,28,False,2019,5.0,2.0
1245,1245,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-14,28,False,2019,5.0,2.0
1246,1246,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-14,28,False,2019,5.0,2.0
1247,1247,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-15,29,True,2019,5.0,2.0
1248,1248,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-15,29,True,2019,5.0,2.0
1249,1249,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-15,29,True,2019,5.0,2.0
1250,1250,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-15,29,True,2019,5.0,2.0
1251,1251,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-15,29,True,2019,5.0,2.0
1252,1252,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-16,29,True,2019,5.0,2.0
1253,1253,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-16,29,True,2019,5.0,2.0
1254,1254,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-16,29,True,2019,5.0,2.0
1255,1255,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-16,29,True,2019,5.0,2.0
1256,1256,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-16,29,True,2019,5.0,2.0
1257,1257,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-17,29,True,2019,5.0,2.0
1258,1258,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-17,29,True,2019,5.0,2.0
1259,1259,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-17,29,True,2019,5.0,2.0
1260,1260,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-17,29,True,2019,5.0,2.0
1261,1261,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-17,29,True,2019,5.0,2.0
1262,1262,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-17,29,True,2019,5.0,2.0
1263,1263,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-17,29,True,2019,5.0,2.0
1264,1264,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-17,29,True,2019,5.0,2.0
1265,1265,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-17,29,True,2019,5.0,2.0
1266,1266,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-17,29,True,2019,5.0,2.0
1267,1267,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-17,29,True,2019,5.0,2.0
1268,1268,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-18,29,True,2019,5.0,2.0
1269,1269,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-18,29,True,2019,5.0,2.0
1270,1270,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-18,29,True,2019,5.0,2.0
1271,1271,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-18,29,True,2019,5.0,2.0
1272,1272,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-18,29,True,2019,5.0,2.0
1273,1273,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-18,29,True,2019,5.0,2.0
1274,1274,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-18,29,True,2019,5.0,2.0
1275,1275,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-18,29,True,2019,5.0,2.0
1276,1276,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-19,29,True,2019,5.0,2.0
1277,1277,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-19,29,True,2019,5.0,2.0
1278,1278,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-19,29,True,2019,5.0,2.0
1279,1279,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-19,29,True,2019,5.0,2.0
1280,1280,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-19,29,True,2019,5.0,2.0
1281,1281,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,2.0,2019-07-19,29,True,2019,5.0,2.0
1282,1282,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-19,29,True,2019,5.0,2.0
1283,1283,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-19,29,True,2019,5.0,2.0
1284,1284,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-20,29,False,2019,5.0,2.0
1285,1285,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-21,29,False,2019,5.0,2.0
1286,1286,DLN5,A04200004,精密輸液套附Y加藥座120c.c硬bag,1.0,2019-07-21,29,False,2019,5.0,2.0
